name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,subcategory,city,timestamp
Ganesh,G,0,0 Ratings,"Parshanth Layout Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.799Z
Muna Cook Service,M,0,0 Ratings,"2nd Street Whitefield, Bangalore",,,Cooks; Non Veg Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.799Z
Manjula,M,0,0 Ratings,"Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.799Z
Odia Brahmin Cook,O,0,0 Ratings,"Whitefield Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Debendra Pusti,D,0,0 Ratings,"2nd Cross Whitefield, Bangalore",,,Non Veg Food Cooks; Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Ranjan,R,0,0 Ratings,"Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Sikander Home Cook,S,0,0 Ratings,"Whitefield, Bangalore",,,Cooks; North Indian Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Cooks,C,0,0 Ratings,"Itpl Back Gate Whitefield, Bangalore",,,Cooks; North Indian Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
North Indian Cook,N,0,0 Ratings,"Marathalli Whitefield, Bangalore",,,,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
North Indian Cook,N,0,0 Ratings,"Chansandra Road Whitefield, Bangalore",,,Cooks; North Indian Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
