name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,subcategory,city,timestamp
Madhuri Cooking & Hobby Classes,M,5.0,2 Ratings,"Rajajinagar Rajajinagar, Bangalore",,,Hobby Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Alliance Activity Center,A,4.2,79 Ratings,"University Campus Anekal, Bangalore",,,Hobby Classes,false,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Ronav Hobby Classes,R,4.5,1 Ratings,"Prakash Nagar, Bangalore",,,Hobby Classes; Kuchu Work Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Feathertouch International,+,3.9,17 Ratings,"Road Bommasandra Industrial Area, Bangalore",,,Day Care Centres; Pre Schools,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
JSP Arts N Crafts,J,5.0,2 Ratings,"Hongasandra Begur Road, Bangalore",,,Language Classes; Computer Training Institutes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Raghavendra P Revankar,R,3.0,1 Ratings,"Rajajinagar 1st Block, Bangalore",,,Hobby Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Apple Of My Eye,+,3.9,7 Ratings,"2nd Main Road Madiwala, Bangalore",,,Baby Sitters; Chess Coaching Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Mudrika Foundation For Indian Performing Arts,M,4.0,20 Ratings,"18th Cross Malleswaram West, Bangalore",,,Dance Classes; Dance Classes For Bharatnatyam,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Knight F3,K,5.0,3 Ratings,"Vinayaka Layout Electronic City, Bangalore",,,Arts & Crafts Classes; Tutorials,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Institute Of Baking And Cake Art,+,4.0,"1,023 Ratings","No.46/3 Mission Road, Bangalore",,,Bakery Institutes; Institutes,true,false,false,true,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Uniq Fine Arts,U,5.0,1 Ratings,"3 Phase Yeshwanthpur, Bangalore",,,Charcoal Sketching Classes; Hobby Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
The Majesstine Sports,+,4.4,"3,694 Ratings","5th Cross Garvebhavipalya, Bangalore",,,,true,false,false,true,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Clay Station,+,4.3,468 Ratings,"6th Sector Hsr Layout, Bangalore",,,Hobby Classes; Hardware Wholesalers,true,false,false,true,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Shades Creative Learning,+,4.8,66 Ratings,"A Main Koramangala 7th Block, Bangalore",,,Drawing Classes; Hobby Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Kre8ive Kolors,+,4.9,14 Ratings,"8th Main Malleswaram West, Bangalore",,,Madhubani Painting Classes; Drawing Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Rainbow Club Kids Library,+,4.4,18 Ratings,"17th Cross Malleswaram West, Bangalore",,,Children Libraries; Dance Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Shikha Art Gallery,+,4.8,171 Ratings,"Hosa Road Electronic City, Bangalore",,,Fabric Painting Classes; Summer Camps,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Latas Creativity,L,3.6,15 Ratings,"Rd Crs Cunningham Road, Bangalore",,,Gift Box Making Classes; Institutes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Global Art,+,4.3,3 Ratings,"22nd Cross Hsr Layout Sector 2, Bangalore",,,Abacus Classes; Hobby Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Singing Drums,S,4.3,4 Ratings,"4th C Block Koramangala, Bangalore",,,Dance Classes; Music Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
My Interest Stays Firmly In Theatre-MISFIT,+,4.7,220 Ratings,"60ft Road Koramangala, Bangalore",,,Hobby Classes; Drama Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.498Z
Arts Film Academy,+,4.9,44 Ratings,"Subedarpalya Yeshwanthpur Circle, Bangalore",,09980781101,Videography,true,false,false,true,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Art Film Academy,+,4.8,6 Ratings,"Main Road Parimala Nagar, Bangalore",,,Computer Training Institutes; Tutorials,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Go Bananas,G,4.0,1 Ratings,"Vasanth Nagar, Bangalore",,,Party Organisers; Summer Camps,false,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Dance People Studio By Melvin Louis,+,4.8,36 Ratings,"Main Road Koramangala 4th Block, Bangalore",,,Personal Trainers; At Home,false,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Padmini Raghuram,P,4.0,3 Ratings,"17th Cross Mathikere, Bangalore",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Bloom Hub- Haralur Centre,B,4.0,2 Ratings,"Haralur Road Harlur Village, Bangalore",,,Hobby Classes; Hobby Classes For Children,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Rohini Gangadhar,R,5.0,6 Ratings,"Koramangala 6th Block, Bangalore",,,Music Classes For Classical; Dance Classes,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Fis Hobby Club,+,3.0,3 Ratings,"4th Sector Hsr Layout, Bangalore",,,Hobby Classes,false,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Charvik Academy,+,4.5,19 Ratings,"25th Cross HSR Layout Sector 2, Bangalore",,,Chess Coaching Classes; Tutorials,true,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Hobby Ideas,H,3.2,4 Ratings,"Mathikere, Bangalore",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Hobby & Craft,H,3.8,9 Ratings,"1st Cross Hsr Layout, Bangalore",,,Hobby Classes; Tailoring Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
National School Of Drama,N,4.3,46 Ratings,"Tank Bund Road Gandhi Nagar, Bangalore",,,Hobby Classes; Drama Classes,false,false,false,false,true,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
Blossom Shirts Specialists,B,4.0,1 Ratings,"Street Commercial Street, Bangalore",,,Embroideries; Hobby Classes,true,false,false,false,false,Hobby Classes,,Mysore,2025-05-27T13:36:22.499Z
