name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,subcategory,city,timestamp
Hobbies Unlimited,H,3.0,3 Ratings,"Millers Road Benson Town, Bangalore",,,Music Classes; Cookery Classes,false,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.587Z
National School Of Drama,N,4.3,46 Ratings,"Tank Bund Road Gandhi Nagar, Bangalore",,,Hobby Classes; Drama Classes,false,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.587Z
Fun With Crochet Krafts,F,5.0,3 Ratings,"Benson Cross Road Benson Town, Bangalore",,,Cookery Classes; Cookery Classes For Cake,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.587Z
Sai Cubes,+,4.8,14 Ratings,"Bull Temple Road Thyagaraj Nagar, Bangalore",,,Arts & Crafts Classes; Abacus Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.587Z
Talent Passion Institute Of Fashion Designing and Tailoring,+,4.7,92 Ratings,"Coles Road Frazer Town, Bangalore",,,Hobby Classes; Tailoring Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.587Z
Magic Touch School Of Arts,M,4.0,11 Ratings,"10th Cross Hanumantha Nagar, Bangalore",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.587Z
Little Woods School,+,4.8,66 Ratings,"No 451 Uttarahalli, Bangalore",,,Montessori Schools; Schools,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.587Z
Young Creators Den,Y,4.5,9 Ratings,"7th Cross Banashankari 1st Stage, Bangalore",,,Summer Camps; Libraries,false,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.587Z
Latas Creativity,L,3.6,15 Ratings,"Rd Crs Cunningham Road, Bangalore",,,Gift Box Making Classes; Institutes,true,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Teaching And Learning Aids,+,4.9,5 Ratings,"Bagalur Cross Bagalur, Bangalore",,,Architects; Education Consultants,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Blossom Shirts Specialists,B,4.0,1 Ratings,"Street Commercial Street, Bangalore",,,Embroideries; Hobby Classes,true,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Dimension,+,4.9,53 Ratings,"Netkalappa Circle Basavanagudi, Bangalore",,08867842994,Dance Classes; Music Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Anamika Choudhary,A,3.0,1 Ratings,"6th Main Road Thyagaraj Nagar, Bangalore",,,Drawing Classes; Hobby Classes,true,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Swiss Embroideries,S,4.1,14 Ratings,"No 110 Commercial Street, Bangalore",,,Embroideries; Saree Retailers,false,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Institute Of Baking And Cake Art,+,4.0,"1,023 Ratings","No.46/3 Mission Road, Bangalore",,,Bakery Institutes; Institutes,true,false,false,true,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Ikon Kids International Preschool (Temporary Closed Down),I,5.0,1 Ratings,"Street Shivan Chetty Garden, Bangalore",,,Schools; Day Care Centres,true,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Natya Niketan,+,4.6,30 Ratings,"10th Crs Padmanabhanagar, Bangalore",,,Dance Classes; Dance Classes For Bharatnatyam,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Svahastha Pottery Studio,+,5.0,40 Ratings,"5th Main Road Kalyan Nagar, Bangalore",,,Hobby Classes; Pottery Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Smart Potato,S,4.0,1 Ratings,"4th Cross Kalyan Nagar, Bangalore",,,Dance Classes For Children; Dance Classes,false,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Deeptanshu Art And Hobby Classes,+,4.0,1 Ratings,"3rd Main Jp Nagar 1st Phase, Bangalore",,,Hobby Classes; Arts & Crafts Classes,true,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Aim Montessori,+,4.8,95 Ratings,"Bank Colony Uttarahalli, Bangalore",,,Baby Sitters; Language Classes For Kannada,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Sovereign Education Society,+,4.3,8 Ratings,"Hrbr 2nd Block Kammanahalli, Bangalore",,,Dance Classes; Tutorials,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Yahvi Studio,+,4.7,42 Ratings,"Rs Palya Kammanahalli Main Road, Bangalore",,09035190595,Tailoring Classes; Embroidery Classes,true,false,false,true,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Kids To Chefs,+,3.5,6 Ratings,"A Cross Banashankari 2nd Stage, Bangalore",,,Hobby Classes For Children; Cookery Classes,true,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.588Z
Jayanthi Arts,J,5.0,2 Ratings,"8th Cross Jayanagar 7th Block, Bangalore",,,Flower Decorators; Hobby Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Mamathas Creations,M,5.0,2 Ratings,"Main Road Jayanagar 2nd Block, Bangalore",,,Painting Classes; Dance Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Utsaha Summer Camp,+,4.8,18 Ratings,"B Main Jayanagar 7th Block, Bangalore",,,Summer Camps; Drawing Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Gyanpro,+,4.7,192 Ratings,"38th Cross Jayanagar 5th Block, Bangalore",,,Workshop For Science; Acting Classes,true,false,false,true,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Glitterers Dance and Fitness Studio,+,4.4,260 Ratings,"No328/12 Jayanagar 2nd Block, Bangalore",,,Get Your Own Trainer,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Gurusthanam,+,4.7,7 Ratings,"2nd Lane Babusapalya, Bangalore",,,Day Care Centres; Pre Schools,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Kids Studio,K,4.5,2 Ratings,"29th Cross Jayanagar 7th Block, Bangalore",,,Summer Camps; Dance Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Cardle2 crayons,+,4.7,52 Ratings,"Kalyan Nagar Hrbr Layout, Bangalore",,,Schools; Day Care Centres,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Jnana Lahari Institute,J,4.6,5 Ratings,"1st Blk East Jayanagar, Bangalore",,,Dance Classes; Music Classes,false,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Ravi,+,4.8,12 Ratings,"11th Main Jayanagar 4th Block, Bangalore",,,Painting Classes; Drawing Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
School Project Kart,+,4.5,22 Ratings,"2nd Banashankari 2nd Stage, Bangalore",,,Education Consultants; School Project Model Manufacturers,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Think Happy Everyday Workshop,+,4.5,45 Ratings,"MUNIREDDY LAYOUT Horamavu, Bangalore",,,Architecture Training Institutes; Computer Training Institutes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Swetha Geetha Tailoring Class,S,3.9,4 Ratings,"Kothnoor Post. Konanakunte, Bangalore",,,Arts & Crafts Classes; Tailoring Classes,true,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Yours Truly Theatre,+,4.2,244 Ratings,"CMH Road Indiranagar, Bangalore",,,Arts & Crafts Classes; Institutes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Graphology School Of India and Handwriting School Of India,+,4.7,146 Ratings,"26th A Main Jayanagar 9th Block, Bangalore",,,English Handwriting Classes; Handwriting Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Zebra Robotics,+,4.3,6 Ratings,"18th Main Jayanagar 4th T Block, Bangalore",,,Robotic Training Centres; Hobby Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Camlin Arts,C,5.0,3 Ratings,"Hal 3rd Stage Indiranagar, Bangalore",,,Painting Classes; Drawing Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.589Z
Baba Pre School,+,3.8,6 Ratings,"Temple Road Cambridge Layout, Bangalore",,,Montessori Schools; Schools,false,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.590Z
Creative Art And Craft,C,3.6,17 Ratings,"100 Feet Road Indiranagar, Bangalore",,,Music Classes; Yoga Classes,true,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.590Z
Kidz N Brainz,+,4.4,196 Ratings,"HAL 2nd Stage Indiranagar, Bangalore",,08045782489,Karate Classes; Summer Camps,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.590Z
First Innings Montessori,F,3.0,2 Ratings,"Kasturi Nagar Kasturi Nagar, Bangalore",,,Yoga Classes; Hobby Classes,true,false,false,false,false,Hobby Classes,,Tumkur,2025-05-31T11:45:48.590Z
Rohini Gangadhar,R,5.0,6 Ratings,"Koramangala 6th Block, Bangalore",,,Music Classes For Classical; Dance Classes,true,false,false,false,true,Hobby Classes,,Tumkur,2025-05-31T11:45:48.590Z
